idx,task_id,0_count,1_count,2_count,3_count,total_count,0_share,1_share,2_share,3_share,agreement,quadkey,Unnamed: 0,geom,taskX,taskY,url,urlB
1415,20-309471-470392,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213233111,146,"MULTIPOLYGON(((-73.7515640258789 18.1902158946376,-73.751220703125 18.1902158946376,-73.751220703125 18.189889729005,-73.7515640258789 18.189889729005,-73.7515640258789 18.1902158946376)))",309471,470392,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309471&y=470392&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309471/470392
1416,20-309472-470390,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320220,145,"MULTIPOLYGON(((-73.751220703125 18.1908682240724,-73.7508773803711 18.1908682240724,-73.7508773803711 18.1905420596601,-73.751220703125 18.1905420596601,-73.751220703125 18.1908682240724)))",309472,470390,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309472&y=470390&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309472/470390
1417,20-309472-470391,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320222,144,"MULTIPOLYGON(((-73.751220703125 18.1905420596601,-73.7508773803711 18.1905420596601,-73.7508773803711 18.1902158946376,-73.751220703125 18.1902158946376,-73.751220703125 18.1905420596601)))",309472,470391,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309472&y=470391&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309472/470391
1418,20-309472-470392,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213322000,143,"MULTIPOLYGON(((-73.751220703125 18.1902158946376,-73.7508773803711 18.1902158946376,-73.7508773803711 18.189889729005,-73.751220703125 18.189889729005,-73.751220703125 18.1902158946376)))",309472,470392,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309472&y=470392&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309472/470392
1419,20-309473-470390,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320221,142,"MULTIPOLYGON(((-73.7508773803711 18.1908682240724,-73.7505340576172 18.1908682240724,-73.7505340576172 18.1905420596601,-73.7508773803711 18.1905420596601,-73.7508773803711 18.1908682240724)))",309473,470390,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309473&y=470390&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309473/470390
1420,20-309473-470391,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320223,141,"MULTIPOLYGON(((-73.7508773803711 18.1905420596601,-73.7505340576172 18.1905420596601,-73.7505340576172 18.1902158946376,-73.7508773803711 18.1902158946376,-73.7508773803711 18.1905420596601)))",309473,470391,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309473&y=470391&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309473/470391
1421,20-309473-470392,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213322001,140,"MULTIPOLYGON(((-73.7508773803711 18.1902158946376,-73.7505340576172 18.1902158946376,-73.7505340576172 18.189889729005,-73.7508773803711 18.189889729005,-73.7508773803711 18.1902158946376)))",309473,470392,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309473&y=470392&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309473/470392
1422,20-309474-470390,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320230,139,"MULTIPOLYGON(((-73.7505340576172 18.1908682240724,-73.7501907348633 18.1908682240724,-73.7501907348633 18.1905420596601,-73.7505340576172 18.1905420596601,-73.7505340576172 18.1908682240724)))",309474,470390,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309474&y=470390&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309474/470390
1423,20-309474-470391,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320232,138,"MULTIPOLYGON(((-73.7505340576172 18.1905420596601,-73.7501907348633 18.1905420596601,-73.7501907348633 18.1902158946376,-73.7505340576172 18.1902158946376,-73.7505340576172 18.1905420596601)))",309474,470391,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309474&y=470391&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309474/470391
1424,20-309474-470392,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213322010,137,"MULTIPOLYGON(((-73.7505340576172 18.1902158946376,-73.7501907348633 18.1902158946376,-73.7501907348633 18.189889729005,-73.7505340576172 18.189889729005,-73.7505340576172 18.1902158946376)))",309474,470392,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309474&y=470392&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309474/470392
1425,20-309475-470390,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320231,136,"MULTIPOLYGON(((-73.7501907348633 18.1908682240724,-73.7498474121094 18.1908682240724,-73.7498474121094 18.1905420596601,-73.7501907348633 18.1905420596601,-73.7501907348633 18.1908682240724)))",309475,470390,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309475&y=470390&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309475/470390
1426,20-309475-470391,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320233,135,"MULTIPOLYGON(((-73.7501907348633 18.1905420596601,-73.7498474121094 18.1905420596601,-73.7498474121094 18.1902158946376,-73.7501907348633 18.1902158946376,-73.7501907348633 18.1905420596601)))",309475,470391,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309475&y=470391&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309475/470391
1427,20-309475-470392,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213322011,134,"MULTIPOLYGON(((-73.7501907348633 18.1902158946376,-73.7498474121094 18.1902158946376,-73.7498474121094 18.189889729005,-73.7501907348633 18.189889729005,-73.7501907348633 18.1902158946376)))",309475,470392,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309475&y=470392&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309475/470392
1428,20-309476-470390,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320320,133,"MULTIPOLYGON(((-73.7498474121094 18.1908682240724,-73.7495040893555 18.1908682240724,-73.7495040893555 18.1905420596601,-73.7498474121094 18.1905420596601,-73.7498474121094 18.1908682240724)))",309476,470390,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309476&y=470390&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309476/470390
1429,20-309476-470391,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320322,132,"MULTIPOLYGON(((-73.7498474121094 18.1905420596601,-73.7495040893555 18.1905420596601,-73.7495040893555 18.1902158946376,-73.7498474121094 18.1902158946376,-73.7498474121094 18.1905420596601)))",309476,470391,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309476&y=470391&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309476/470391
1430,20-309476-470392,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213322100,131,"MULTIPOLYGON(((-73.7498474121094 18.1902158946376,-73.7495040893555 18.1902158946376,-73.7495040893555 18.189889729005,-73.7498474121094 18.189889729005,-73.7498474121094 18.1902158946376)))",309476,470392,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309476&y=470392&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309476/470392
1431,20-309477-470390,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320321,130,"MULTIPOLYGON(((-73.7495040893555 18.1908682240724,-73.7491607666016 18.1908682240724,-73.7491607666016 18.1905420596601,-73.7495040893555 18.1905420596601,-73.7495040893555 18.1908682240724)))",309477,470390,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309477&y=470390&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309477/470390
1432,20-309477-470391,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320323,129,"MULTIPOLYGON(((-73.7495040893555 18.1905420596601,-73.7491607666016 18.1905420596601,-73.7491607666016 18.1902158946376,-73.7495040893555 18.1902158946376,-73.7495040893555 18.1905420596601)))",309477,470391,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309477&y=470391&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309477/470391
1433,20-309477-470392,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213322101,128,"MULTIPOLYGON(((-73.7495040893555 18.1902158946376,-73.7491607666016 18.1902158946376,-73.7491607666016 18.189889729005,-73.7495040893555 18.189889729005,-73.7495040893555 18.1902158946376)))",309477,470392,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309477&y=470392&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309477/470392
1434,20-309478-470390,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320330,127,"MULTIPOLYGON(((-73.7491607666016 18.1908682240724,-73.7488174438477 18.1908682240724,-73.7488174438477 18.1905420596601,-73.7491607666016 18.1905420596601,-73.7491607666016 18.1908682240724)))",309478,470390,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309478&y=470390&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309478/470390
1435,20-309478-470391,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320332,126,"MULTIPOLYGON(((-73.7491607666016 18.1905420596601,-73.7488174438477 18.1905420596601,-73.7488174438477 18.1902158946376,-73.7491607666016 18.1902158946376,-73.7491607666016 18.1905420596601)))",309478,470391,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309478&y=470391&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309478/470391
1436,20-309478-470392,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213322110,125,"MULTIPOLYGON(((-73.7491607666016 18.1902158946376,-73.7488174438477 18.1902158946376,-73.7488174438477 18.189889729005,-73.7491607666016 18.189889729005,-73.7491607666016 18.1902158946376)))",309478,470392,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309478&y=470392&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309478/470392
1437,20-309479-470390,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320331,124,"MULTIPOLYGON(((-73.7488174438477 18.1908682240724,-73.7484741210938 18.1908682240724,-73.7484741210938 18.1905420596601,-73.7488174438477 18.1905420596601,-73.7488174438477 18.1908682240724)))",309479,470390,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309479&y=470390&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309479/470390
1438,20-309479-470391,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213320333,123,"MULTIPOLYGON(((-73.7488174438477 18.1905420596601,-73.7484741210938 18.1905420596601,-73.7484741210938 18.1902158946376,-73.7488174438477 18.1902158946376,-73.7488174438477 18.1905420596601)))",309479,470391,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309479&y=470391&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309479/470391
1439,20-309479-470392,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213322111,122,"MULTIPOLYGON(((-73.7488174438477 18.1902158946376,-73.7484741210938 18.1902158946376,-73.7484741210938 18.189889729005,-73.7488174438477 18.189889729005,-73.7488174438477 18.1902158946376)))",309479,470392,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309479&y=470392&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309479/470392
1440,20-309480-470390,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213321220,121,"MULTIPOLYGON(((-73.7484741210938 18.1908682240724,-73.7481307983398 18.1908682240724,-73.7481307983398 18.1905420596601,-73.7484741210938 18.1905420596601,-73.7484741210938 18.1908682240724)))",309480,470390,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309480&y=470390&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309480/470390
1441,20-309480-470391,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213321222,120,"MULTIPOLYGON(((-73.7484741210938 18.1905420596601,-73.7481307983398 18.1905420596601,-73.7481307983398 18.1902158946376,-73.7484741210938 18.1902158946376,-73.7484741210938 18.1905420596601)))",309480,470391,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309480&y=470391&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309480/470391
1442,20-309480-470392,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213323000,574,"MULTIPOLYGON(((-73.7484741210938 18.1902158946376,-73.7481307983398 18.1902158946376,-73.7481307983398 18.189889729005,-73.7484741210938 18.189889729005,-73.7484741210938 18.1902158946376)))",309480,470392,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309480&y=470392&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309480/470392
1443,20-309481-470390,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213321221,573,"MULTIPOLYGON(((-73.7481307983398 18.1908682240724,-73.7477874755859 18.1908682240724,-73.7477874755859 18.1905420596601,-73.7481307983398 18.1905420596601,-73.7481307983398 18.1908682240724)))",309481,470390,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309481&y=470390&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309481/470390
1444,20-309481-470391,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213321223,572,"MULTIPOLYGON(((-73.7481307983398 18.1905420596601,-73.7477874755859 18.1905420596601,-73.7477874755859 18.1902158946376,-73.7481307983398 18.1902158946376,-73.7481307983398 18.1905420596601)))",309481,470391,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309481&y=470391&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309481/470391
1445,20-309481-470392,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213323001,571,"MULTIPOLYGON(((-73.7481307983398 18.1902158946376,-73.7477874755859 18.1902158946376,-73.7477874755859 18.189889729005,-73.7481307983398 18.189889729005,-73.7481307983398 18.1902158946376)))",309481,470392,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309481&y=470392&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309481/470392
1446,20-309482-470390,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213321230,570,"MULTIPOLYGON(((-73.7477874755859 18.1908682240724,-73.747444152832 18.1908682240724,-73.747444152832 18.1905420596601,-73.7477874755859 18.1905420596601,-73.7477874755859 18.1908682240724)))",309482,470390,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309482&y=470390&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309482/470390
1447,20-309482-470391,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213321232,569,"MULTIPOLYGON(((-73.7477874755859 18.1905420596601,-73.747444152832 18.1905420596601,-73.747444152832 18.1902158946376,-73.7477874755859 18.1902158946376,-73.7477874755859 18.1905420596601)))",309482,470391,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309482&y=470391&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309482/470391
1448,20-309482-470392,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213323010,568,"MULTIPOLYGON(((-73.7477874755859 18.1902158946376,-73.747444152832 18.1902158946376,-73.747444152832 18.189889729005,-73.7477874755859 18.189889729005,-73.7477874755859 18.1902158946376)))",309482,470392,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309482&y=470392&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309482/470392
1449,20-309483-470390,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213321231,567,"MULTIPOLYGON(((-73.747444152832 18.1908682240724,-73.7471008300781 18.1908682240724,-73.7471008300781 18.1905420596601,-73.747444152832 18.1905420596601,-73.747444152832 18.1908682240724)))",309483,470390,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309483&y=470390&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309483/470390
1450,20-309483-470391,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213321233,566,"MULTIPOLYGON(((-73.747444152832 18.1905420596601,-73.7471008300781 18.1905420596601,-73.7471008300781 18.1902158946376,-73.747444152832 18.1902158946376,-73.747444152832 18.1905420596601)))",309483,470391,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309483&y=470391&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309483/470391
1451,20-309483-470392,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213323011,565,"MULTIPOLYGON(((-73.747444152832 18.1902158946376,-73.7471008300781 18.1902158946376,-73.7471008300781 18.189889729005,-73.747444152832 18.189889729005,-73.747444152832 18.1902158946376)))",309483,470392,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309483&y=470392&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309483/470392
1452,20-309484-470390,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213321320,564,"MULTIPOLYGON(((-73.7471008300781 18.1908682240724,-73.7467575073242 18.1908682240724,-73.7467575073242 18.1905420596601,-73.7471008300781 18.1905420596601,-73.7471008300781 18.1908682240724)))",309484,470390,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309484&y=470390&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309484/470390
1453,20-309484-470391,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213321322,563,"MULTIPOLYGON(((-73.7471008300781 18.1905420596601,-73.7467575073242 18.1905420596601,-73.7467575073242 18.1902158946376,-73.7471008300781 18.1902158946376,-73.7471008300781 18.1905420596601)))",309484,470391,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309484&y=470391&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309484/470391
